season,team,model,line,over_odds,under_odds,bet_side,bet_odds,projection,actual_wins,edge,abs_edge,model_prob,market_no_vig_prob,price_edge,push_prob,expected_units,result,pnl_units,prior_residuals,available_models,agreement_count,consensus_share,same_side_models,opposite_side_models,v23_edge,v18_edge,v23_agrees,v18_agrees
2017,SEA,WARPS v2.3,10.5,-130,110,UNDER,110,9.404,9.0,-1.096,1.096,0.6236,0.4573,0.1664,0.0,0.3096,win,1.1,542,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.096,-1.112,True,True
2017,SF,WARPS v2.3,5.0,100,-120,OVER,100,5.486,6.0,0.486,0.486,0.5738,0.4783,0.0955,0.0,0.1476,win,1.0,542,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.486,0.767,True,True
2017,TB,WARPS v2.3,8.5,-120,100,UNDER,100,7.672,5.0,-0.828,0.828,0.5941,0.4783,0.1158,0.0,0.1882,win,1.0,542,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.828,-1.002,True,True
2017,TEN,WARPS v2.3,9.0,-110,-110,UNDER,-110,8.235,9.0,-0.765,0.765,0.5904,0.5,0.0904,0.0,0.1271,push,0.0,542,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.765,-0.44,True,True
2017,WAS,WARPS v2.3,7.5,120,-140,OVER,120,7.993,7.0,0.493,0.493,0.5738,0.438,0.1358,0.0018,0.2642,loss,-1.0,542,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.493,0.364,True,True
2018,ARI,WARPS v2.3,6.0,-130,110,OVER,-130,6.578,3.0,0.578,0.578,0.5906,0.5427,0.0478,0.0,0.0449,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.578,0.829,True,True
2018,ATL,WARPS v2.3,9.5,-120,100,UNDER,100,8.794,7.0,-0.706,0.706,0.5889,0.4783,0.1106,0.0,0.1777,win,1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.706,-0.944,True,True
2018,BAL,WARPS v2.3,8.5,-120,100,OVER,-120,9.567,10.0,1.067,1.067,0.6289,0.5217,0.1072,0.0,0.153,win,0.8333,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.067,0.947,True,True
2018,BUF,WARPS v2.3,5.5,120,-140,OVER,120,6.583,6.0,1.083,1.083,0.6307,0.438,0.1927,0.0,0.3875,win,1.2,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.083,1.672,True,True
2018,CAR,WARPS v2.3,8.5,110,-130,OVER,110,8.919,7.0,0.419,0.419,0.5627,0.4573,0.1055,0.0,0.1817,loss,-1.0,574,5,1,0.2,WARPS v2.3,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,0.419,-0.167,True,False
2018,CHI,WARPS v2.3,7.5,115,-135,UNDER,-135,7.282,12.0,-0.218,0.218,0.5139,0.5526,-0.0387,0.0,-0.1054,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.218,-0.358,True,True
2018,CIN,WARPS v2.3,7.0,-135,115,UNDER,115,6.765,6.0,-0.235,0.235,0.5157,0.4474,0.0683,0.0,0.1087,win,1.15,574,5,1,0.2,WARPS v2.3,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,-0.235,0.208,True,False
2018,CLE,WARPS v2.3,6.0,100,-120,UNDER,-120,4.978,7.5,-1.022,1.022,0.6167,0.5217,0.095,0.0017,0.1324,loss,-1.0,574,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-1.022,-0.564,True,True
2018,DAL,WARPS v2.3,8.5,120,-140,UNDER,-140,8.227,10.0,-0.273,0.273,0.5209,0.562,-0.0411,0.0017,-0.1053,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.273,-0.194,True,True
2018,DEN,WARPS v2.3,7.0,-180,150,UNDER,150,6.252,6.0,-0.748,0.748,0.5923,0.3836,0.2088,0.0,0.4808,win,1.5,574,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.748,-0.323,True,True
2018,DET,WARPS v2.3,7.5,-110,-110,OVER,-110,8.489,6.0,0.989,0.989,0.6202,0.5,0.1202,0.0,0.184,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.989,0.941,True,True
2018,GB,WARPS v2.3,10.0,-120,100,UNDER,100,7.119,6.5,-2.881,2.881,0.8258,0.4783,0.3475,0.0,0.6516,win,1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-2.881,-2.987,True,True
2018,HOU,WARPS v2.3,8.5,-140,120,UNDER,120,7.341,11.0,-1.159,1.159,0.6376,0.438,0.1997,0.0,0.4028,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.159,-1.34,True,True
2018,IND,WARPS v2.3,7.5,110,-130,UNDER,-130,5.878,10.0,-1.622,1.622,0.6934,0.5427,0.1506,0.0,0.2267,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.622,-1.22,True,True
2018,JAX,WARPS v2.3,9.0,-130,110,OVER,-130,10.568,5.0,1.568,1.568,0.6934,0.5427,0.1506,0.0,0.2267,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.568,1.388,True,True
2018,KC,WARPS v2.3,8.5,115,-135,OVER,115,9.199,12.0,0.699,0.699,0.5976,0.4474,0.1502,0.0,0.2848,win,1.15,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.699,0.384,True,True
2018,LAC,WARPS v2.3,9.5,-130,110,OVER,-130,9.694,12.0,0.194,0.194,0.5366,0.5427,-0.0062,0.0,-0.0507,win,0.7692,574,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,0.194,-0.012,True,False
2018,LV,WARPS v2.3,7.5,120,-140,UNDER,-140,7.001,4.0,-0.499,0.499,0.5557,0.562,-0.0063,0.0,-0.0473,win,0.7143,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.499,-0.427,True,True
2018,MIA,WARPS v2.3,6.5,-140,120,OVER,-140,6.64,7.0,0.14,0.14,0.5157,0.562,-0.0464,0.0,-0.116,win,0.7143,574,5,3,0.6,WARPS v1.5d|WARPS v1.8|WARPS v2.3,WARPS v1.6|WARPS v1.7,0.14,0.121,True,True
2018,MIN,WARPS v2.3,10.0,-140,120,OVER,-140,10.289,8.5,0.289,0.289,0.5453,0.562,-0.0167,0.0,-0.0652,loss,-1.0,574,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,0.289,-0.157,True,False
2018,NE,WARPS v2.3,11.0,-120,100,UNDER,100,10.594,11.0,-0.406,0.406,0.5436,0.4783,0.0653,0.0,0.0871,push,0.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.406,-0.655,True,True
2018,NO,WARPS v2.3,9.5,-140,120,OVER,-140,9.548,13.0,0.048,0.048,0.5105,0.562,-0.0516,0.0,-0.1249,win,0.7143,574,5,2,0.4,WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.6|WARPS v1.8,0.048,-0.184,True,False
2018,NYG,WARPS v2.3,7.0,-140,120,UNDER,120,5.413,5.0,-1.587,1.587,0.6916,0.438,0.2537,0.0,0.5216,win,1.2,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.587,-1.157,True,True
2018,NYJ,WARPS v2.3,6.0,110,-130,OVER,110,6.768,4.0,0.768,0.768,0.6028,0.4573,0.1455,0.0,0.2659,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.768,1.175,True,True
2018,PHI,WARPS v2.3,10.5,130,-150,OVER,130,10.666,9.0,0.166,0.166,0.5261,0.4202,0.106,0.0,0.2101,loss,-1.0,574,5,1,0.2,WARPS v2.3,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,0.166,-0.472,True,False
2018,PIT,WARPS v2.3,10.5,125,-145,UNDER,-145,9.444,9.5,-1.056,1.056,0.6202,0.5711,0.0491,0.0,0.0479,win,0.6897,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.056,-1.291,True,True
2018,SEA,WARPS v2.3,7.5,100,-120,OVER,100,8.328,10.0,0.828,0.828,0.6063,0.4783,0.128,0.0,0.2125,win,1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.828,0.891,True,True
2018,SF,WARPS v2.3,8.5,130,-150,UNDER,-150,7.139,4.0,-1.361,1.361,0.6655,0.5798,0.0857,0.0,0.1092,win,0.6667,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.361,-1.233,True,True
2018,TB,WARPS v2.3,6.5,130,-150,OVER,130,6.94,5.0,0.44,0.44,0.5662,0.4202,0.146,0.0,0.3023,loss,-1.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.44,0.679,True,True
2018,TEN,WARPS v2.3,8.0,-110,-110,UNDER,-110,7.419,9.0,-0.581,0.581,0.5697,0.5,0.0697,0.0,0.0876,loss,-1.0,574,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.581,-0.205,True,True
2018,WAS,WARPS v2.3,7.0,-130,110,OVER,-130,7.601,7.0,0.601,0.601,0.5906,0.5427,0.0478,0.0,0.0449,push,0.0,574,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.601,0.432,True,True
2019,ARI,WARPS v2.3,5.0,-120,100,UNDER,100,4.367,5.5,-0.633,0.633,0.5809,0.4783,0.1026,0.0,0.1617,loss,-1.0,606,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.633,-0.022,True,True
2019,ATL,WARPS v2.3,8.5,-140,120,UNDER,120,7.494,7.0,-1.006,1.006,0.6188,0.438,0.1809,0.0,0.3614,win,1.2,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.006,-0.777,True,True
2019,BAL,WARPS v2.3,8.5,110,-130,OVER,110,10.578,14.0,2.078,2.078,0.7574,0.4573,0.3002,0.0,0.5906,win,1.1,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,2.078,1.205,True,True
2019,BUF,WARPS v2.3,7.0,-140,120,UNDER,120,5.859,10.0,-1.141,1.141,0.6386,0.438,0.2007,0.0,0.405,loss,-1.0,606,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-1.141,-0.426,True,True
2019,CAR,WARPS v2.3,8.0,-130,110,OVER,-130,8.135,5.0,0.135,0.135,0.5132,0.5427,-0.0295,0.0,-0.092,loss,-1.0,606,5,2,0.4,WARPS v1.5d|WARPS v2.3,WARPS v1.6|WARPS v1.7|WARPS v1.8,0.135,-0.101,True,False
2019,CHI,WARPS v2.3,9.0,-140,120,OVER,-140,10.026,8.0,1.026,1.026,0.6287,0.562,0.0667,0.0,0.0778,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.026,0.928,True,True
2019,CIN,WARPS v2.3,6.0,130,-150,OVER,130,7.244,2.0,1.244,1.244,0.6502,0.4202,0.23,0.0,0.4954,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.244,1.11,True,True
2019,CLE,WARPS v2.3,9.0,100,-120,UNDER,-120,7.794,6.0,-1.206,1.206,0.6436,0.5217,0.1218,0.0,0.1799,win,0.8333,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.206,-1.35,True,True
2019,DAL,WARPS v2.3,9.0,-110,-110,UNDER,-110,8.562,8.0,-0.438,0.438,0.5528,0.5,0.0528,0.0,0.0554,win,0.9091,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.438,-0.672,True,True
2019,DEN,WARPS v2.3,7.0,-130,110,OVER,-130,7.584,7.0,0.584,0.584,0.5891,0.5427,0.0464,0.0,0.0423,push,0.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.584,0.559,True,True
2019,DET,WARPS v2.3,6.5,-150,130,OVER,-150,7.12,3.5,0.62,0.62,0.5924,0.5798,0.0126,0.0,-0.0127,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.62,0.991,True,True
2019,GB,WARPS v2.3,9.0,-140,120,UNDER,120,7.335,13.0,-1.665,1.665,0.698,0.438,0.2601,0.0,0.5356,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.665,-1.41,True,True
2019,HOU,WARPS v2.3,8.5,-115,-105,OVER,-115,8.882,10.0,0.382,0.382,0.5545,0.5108,0.0436,0.0,0.0366,win,0.8696,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.382,0.474,True,True
2019,IND,WARPS v2.3,7.5,-110,-110,OVER,-110,8.823,7.0,1.323,1.323,0.6551,0.5,0.1551,0.0,0.2507,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.323,1.67,True,True
2019,JAX,WARPS v2.3,8.0,-110,-110,UNDER,-110,6.317,6.0,-1.683,1.683,0.7013,0.5,0.2013,0.0,0.3389,win,0.9091,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.683,-1.521,True,True
2019,KC,WARPS v2.3,10.5,-130,110,UNDER,110,10.037,12.0,-0.463,0.463,0.5594,0.4573,0.1021,0.0,0.1748,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.463,-1.041,True,True
2019,LAC,WARPS v2.3,10.0,120,-140,UNDER,-140,9.564,5.0,-0.436,0.436,0.5528,0.562,-0.0092,0.0,-0.0523,win,0.7143,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.436,-0.601,True,True
2019,LV,WARPS v2.3,6.0,145,-170,UNDER,-170,5.088,7.0,-0.912,0.912,0.6155,0.6067,0.0088,0.0,-0.0224,loss,-1.0,606,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.912,-0.672,True,True
2019,MIA,WARPS v2.3,4.5,100,-120,OVER,100,5.913,5.0,1.413,1.413,0.6667,0.4783,0.1884,0.0,0.3333,win,1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.413,1.965,True,True
2019,MIN,WARPS v2.3,9.0,-125,105,UNDER,105,8.31,10.0,-0.69,0.69,0.5891,0.4675,0.1216,0.0,0.2077,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.69,-0.855,True,True
2019,NE,WARPS v2.3,11.5,-110,-110,UNDER,-110,10.278,12.0,-1.222,1.222,0.6469,0.5,0.1469,0.0,0.2349,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.222,-1.518,True,True
2019,NO,WARPS v2.3,10.5,130,-150,UNDER,-150,10.245,13.0,-0.255,0.255,0.5182,0.5798,-0.0617,0.0,-0.1364,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.255,-0.631,True,True
2019,NYG,WARPS v2.3,6.0,105,-125,OVER,105,8.04,4.0,2.04,2.04,0.7541,0.4675,0.2866,0.0,0.546,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,2.04,1.843,True,True
2019,NYJ,WARPS v2.3,7.5,-110,-110,UNDER,-110,6.165,7.0,-1.335,1.335,0.6601,0.5,0.1601,0.0,0.2601,win,0.9091,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.335,-0.518,True,True
2019,PHI,WARPS v2.3,10.0,-150,130,UNDER,130,9.16,9.0,-0.84,0.84,0.6007,0.4202,0.1805,0.0017,0.3832,win,1.3,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.84,-1.453,True,True
2019,PIT,WARPS v2.3,9.5,-110,-110,UNDER,-110,9.459,8.0,-0.041,0.041,0.505,0.5,0.005,0.0,-0.036,win,0.9091,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.041,-0.43,True,True
2019,SEA,WARPS v2.3,9.0,100,-120,OVER,100,9.31,11.0,0.31,0.31,0.5446,0.4783,0.0663,0.0,0.0891,win,1.0,606,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.31,0.275,True,True
2019,SF,WARPS v2.3,8.0,-140,120,UNDER,120,6.43,13.0,-1.57,1.57,0.6898,0.438,0.2518,0.0,0.5175,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.57,-1.278,True,True
2019,TB,WARPS v2.3,6.5,-110,-110,OVER,-110,7.081,7.0,0.581,0.581,0.5875,0.5,0.0875,0.0,0.1215,win,0.9091,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.581,0.467,True,True
2019,TEN,WARPS v2.3,8.0,120,-140,OVER,120,8.218,9.0,0.218,0.218,0.5363,0.438,0.0983,0.0017,0.1815,win,1.2,606,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.218,0.017,True,True
2019,WAS,WARPS v2.3,6.0,130,-150,OVER,130,6.57,3.0,0.57,0.57,0.5875,0.4202,0.1673,0.0,0.3512,loss,-1.0,606,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.57,0.932,True,True
2020,ARI,WARPS v2.3,7.5,-120,-110,UNDER,-110,7.011,8.0,-0.489,0.489,0.5611,0.4899,0.0712,0.0,0.0712,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.489,-0.523,True,True
2020,ATL,WARPS v2.3,7.5,-130,100,OVER,-130,7.81,4.0,0.31,0.31,0.5423,0.5306,0.0117,0.0,-0.0405,loss,-1.0,638,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.31,0.141,True,True
2020,BAL,WARPS v2.3,11.5,-115,-115,OVER,-115,11.881,11.0,0.381,0.381,0.5533,0.5,0.0533,0.0,0.0344,loss,-1.0,638,5,1,0.2,WARPS v2.3,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,0.381,-0.607,True,False
2020,BUF,WARPS v2.3,9.0,-140,110,OVER,-140,9.159,13.0,0.159,0.159,0.5172,0.5506,-0.0333,0.0016,-0.1117,win,0.7143,638,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,0.159,-0.137,True,False
2020,CAR,WARPS v2.3,5.5,-110,-120,OVER,-110,5.865,5.0,0.365,0.365,0.5486,0.4899,0.0587,0.0016,0.0489,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.365,0.957,True,True
2020,CHI,WARPS v2.3,8.5,130,-160,UNDER,-160,7.849,8.0,-0.651,0.651,0.5831,0.586,-0.0029,0.0,-0.0525,win,0.625,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.651,-0.829,True,True
2020,CIN,WARPS v2.3,5.5,-120,-110,OVER,-120,5.977,4.5,0.477,0.477,0.5674,0.5101,0.0573,0.0,0.0402,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.477,0.736,True,True
2020,CLE,WARPS v2.3,8.5,-135,105,UNDER,105,7.683,11.0,-0.817,0.817,0.6003,0.4592,0.1411,0.0,0.2306,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.817,-1.032,True,True
2020,DAL,WARPS v2.3,9.5,-115,125,OVER,-115,9.642,6.0,0.142,0.142,0.5125,0.5462,-0.0336,0.0,-0.0418,loss,-1.0,638,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.142,0.143,True,True
2020,DEN,WARPS v2.3,7.5,-135,105,UNDER,105,7.319,5.0,-0.181,0.181,0.5172,0.4592,0.058,0.0,0.0603,win,1.05,638,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.181,-0.095,True,True
2020,DET,WARPS v2.3,6.5,-130,100,OVER,-130,6.509,5.0,0.009,0.009,0.5016,0.5306,-0.029,0.0,-0.1126,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.009,0.45,True,True
2020,HOU,WARPS v2.3,7.5,-110,-120,OVER,-110,7.915,4.0,0.415,0.415,0.5596,0.4899,0.0697,0.0,0.0683,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.415,0.139,True,True
2020,IND,WARPS v2.3,9.0,-125,-105,UNDER,-105,7.685,11.0,-1.315,1.315,0.6583,0.4797,0.1786,0.0,0.2853,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.315,-0.997,True,True
2020,JAX,WARPS v2.3,4.5,-120,-110,OVER,-120,6.253,1.0,1.753,1.753,0.7116,0.5101,0.2015,0.0,0.3046,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.753,2.218,True,True
2020,KC,WARPS v2.3,11.5,-145,115,UNDER,115,10.926,14.0,-0.574,0.574,0.5737,0.4401,0.1336,0.0,0.2334,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.574,-1.651,True,True
2020,LAC,WARPS v2.3,7.5,-130,100,OVER,-130,7.921,7.0,0.421,0.421,0.5596,0.5306,0.0289,0.0,-0.01,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.421,0.621,True,True
2020,LV,WARPS v2.3,7.5,-105,-125,UNDER,-125,6.225,8.0,-1.275,1.275,0.6536,0.5203,0.1333,0.0,0.1765,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.275,-0.941,True,True
2020,MIA,WARPS v2.3,6.5,-110,-120,UNDER,-120,5.457,10.0,-1.043,1.043,0.6223,0.5101,0.1121,0.0,0.1408,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.043,-0.804,True,True
2020,MIN,WARPS v2.3,9.0,-105,-125,OVER,-105,9.583,7.0,0.583,0.583,0.5878,0.4797,0.1081,0.0016,0.1491,loss,-1.0,638,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.583,0.404,True,True
2020,NE,WARPS v2.3,9.0,100,-130,OVER,100,10.781,7.0,1.781,1.781,0.7147,0.4694,0.2453,0.0,0.4295,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.781,1.562,True,True
2020,NO,WARPS v2.3,10.5,-115,-115,UNDER,-115,9.721,12.0,-0.779,0.779,0.5956,0.5,0.0956,0.0,0.1135,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.779,-1.038,True,True
2020,NYG,WARPS v2.3,6.5,100,-130,UNDER,-130,6.228,6.0,-0.272,0.272,0.5251,0.5306,-0.0055,0.0,-0.071,win,0.7692,638,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,-0.272,0.134,True,False
2020,NYJ,WARPS v2.3,7.0,-140,110,UNDER,110,5.614,2.0,-1.386,1.386,0.6693,0.4494,0.2198,0.0,0.4055,win,1.1,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.386,-0.365,True,True
2020,PHI,WARPS v2.3,9.5,-125,-105,UNDER,-105,8.197,4.5,-1.303,1.303,0.6567,0.4797,0.177,0.0,0.2822,win,0.9524,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.303,-1.066,True,True
2020,PIT,WARPS v2.3,9.5,110,-140,UNDER,-140,7.974,12.0,-1.526,1.526,0.6865,0.5506,0.136,0.0,0.1769,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.526,-1.603,True,True
2020,SEA,WARPS v2.3,9.0,-140,110,UNDER,110,8.32,12.0,-0.68,0.68,0.5862,0.4494,0.1368,0.0,0.231,loss,-1.0,638,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.68,-1.063,True,True
