model,side,edge_threshold,price_edge_threshold,model_prob_threshold,min_agreement_count,bets,wins,pushes,losses,win_pct,units,roi_pct,seasons,profitable_seasons,profitable_season_pct,worst_season_units
WARPS v1.7,OVER,1.5,0.1,0.55,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.55,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.55,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.55,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.6,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.6,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.6,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.6,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,2.0,0.0,0.5,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.5,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.55,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.55,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.6,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.6,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.6,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.0,0.6,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.5,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.5,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.55,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.55,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.6,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.6,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.6,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.05,0.6,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.5,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.5,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.55,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.55,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.6,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.6,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.6,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,OVER,2.0,0.1,0.6,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.7,UNDER,0.5,0.0,0.5,1,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.5,2,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.5,3,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.5,4,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.55,1,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.55,2,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.55,3,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.55,4,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.6,1,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.6,2,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.6,3,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.0,0.6,4,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.7,UNDER,0.5,0.05,0.5,1,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.5,2,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.5,3,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.5,4,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.55,1,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.55,2,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.55,3,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.55,4,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.6,1,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.6,2,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.6,3,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.05,0.6,4,33,14,0,19,42.42,-4.831,-14.64,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.5,1,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.5,2,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.5,3,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.5,4,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.55,1,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.55,2,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.55,3,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.55,4,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.6,1,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.6,2,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.6,3,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,0.5,0.1,0.6,4,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.7,UNDER,1.0,0.0,0.5,1,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.5,2,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.5,3,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.5,4,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.55,1,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.55,2,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.55,3,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.55,4,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.6,1,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.6,2,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.6,3,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.0,0.6,4,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.5,1,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.5,2,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.5,3,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.5,4,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.55,1,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.55,2,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.55,3,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.55,4,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.6,1,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.6,2,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.6,3,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.05,0.6,4,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.5,1,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.5,2,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.5,3,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.5,4,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.55,1,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.55,2,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.55,3,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.55,4,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.6,1,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.6,2,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.6,3,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.0,0.1,0.6,4,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.7,UNDER,1.5,0.0,0.5,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.5,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.5,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.5,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.55,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.55,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.55,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.55,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.6,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.6,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.6,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.0,0.6,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.5,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.5,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.5,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.5,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.55,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.55,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.55,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.55,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.6,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.6,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.6,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.05,0.6,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.5,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.5,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.5,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.5,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.55,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.55,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.55,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.55,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.6,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.6,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.6,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,1.5,0.1,0.6,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.7,UNDER,2.0,0.0,0.5,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.5,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.5,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.5,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.55,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.55,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.55,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.55,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.6,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.6,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.6,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.0,0.6,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.5,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.5,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.5,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.5,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.55,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.55,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.55,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.55,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.6,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.6,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.6,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.05,0.6,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.5,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.5,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.5,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.5,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.55,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.55,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.55,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.55,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.6,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.6,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.6,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,UNDER,2.0,0.1,0.6,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.8,ALL,0.5,0.0,0.5,1,307,141,10,156,47.47,-26.262,-8.84,18,5,27.78,-10.801
WARPS v1.8,ALL,0.5,0.0,0.5,2,305,140,10,155,47.46,-25.929,-8.79,18,5,27.78,-10.801
WARPS v1.8,ALL,0.5,0.0,0.5,3,58,22,2,34,39.29,-13.336,-23.81,3,0,0.0,-10.801
WARPS v1.8,ALL,0.5,0.0,0.5,4,58,22,2,34,39.29,-13.336,-23.81,3,0,0.0,-10.801
WARPS v1.8,ALL,0.5,0.0,0.55,1,298,138,9,151,47.75,-24.241,-8.39,18,5,27.78,-10.801
WARPS v1.8,ALL,0.5,0.0,0.55,2,297,137,9,151,47.57,-24.907,-8.65,18,5,27.78,-10.801
WARPS v1.8,ALL,0.5,0.0,0.55,3,58,22,2,34,39.29,-13.336,-23.81,3,0,0.0,-10.801
WARPS v1.8,ALL,0.5,0.0,0.55,4,58,22,2,34,39.29,-13.336,-23.81,3,0,0.0,-10.801
WARPS v1.8,ALL,0.5,0.0,0.6,1,223,104,3,116,47.27,-21.033,-9.56,18,8,44.44,-10.423
WARPS v1.8,ALL,0.5,0.0,0.6,2,223,104,3,116,47.27,-21.033,-9.56,18,8,44.44,-10.423
WARPS v1.8,ALL,0.5,0.0,0.6,3,44,15,0,29,34.09,-14.691,-33.39,3,1,33.33,-10.423
WARPS v1.8,ALL,0.5,0.0,0.6,4,44,15,0,29,34.09,-14.691,-33.39,3,1,33.33,-10.423
WARPS v1.8,ALL,0.5,0.05,0.5,1,266,121,8,137,46.9,-20.725,-8.03,18,7,38.89,-11.426
WARPS v1.8,ALL,0.5,0.05,0.5,2,266,121,8,137,46.9,-20.725,-8.03,18,7,38.89,-11.426
WARPS v1.8,ALL,0.5,0.05,0.5,3,53,20,1,32,38.46,-12.675,-24.38,3,1,33.33,-11.426
WARPS v1.8,ALL,0.5,0.05,0.5,4,53,20,1,32,38.46,-12.675,-24.38,3,1,33.33,-11.426
WARPS v1.8,ALL,0.5,0.05,0.55,1,260,119,7,134,47.04,-19.834,-7.84,18,8,44.44,-11.426
WARPS v1.8,ALL,0.5,0.05,0.55,2,260,119,7,134,47.04,-19.834,-7.84,18,8,44.44,-11.426
WARPS v1.8,ALL,0.5,0.05,0.55,3,53,20,1,32,38.46,-12.675,-24.38,3,1,33.33,-11.426
WARPS v1.8,ALL,0.5,0.05,0.55,4,53,20,1,32,38.46,-12.675,-24.38,3,1,33.33,-11.426
WARPS v1.8,ALL,0.5,0.05,0.6,1,202,92,3,107,46.23,-19.697,-9.9,18,8,44.44,-11.048
WARPS v1.8,ALL,0.5,0.05,0.6,2,202,92,3,107,46.23,-19.697,-9.9,18,8,44.44,-11.048
WARPS v1.8,ALL,0.5,0.05,0.6,3,42,14,0,28,33.33,-14.316,-34.08,3,1,33.33,-11.048
WARPS v1.8,ALL,0.5,0.05,0.6,4,42,14,0,28,33.33,-14.316,-34.08,3,1,33.33,-11.048
WARPS v1.8,ALL,0.5,0.1,0.5,1,190,89,5,96,48.11,-5.164,-2.79,18,7,38.89,-9.048
WARPS v1.8,ALL,0.5,0.1,0.5,2,190,89,5,96,48.11,-5.164,-2.79,18,7,38.89,-9.048
WARPS v1.8,ALL,0.5,0.1,0.5,3,37,12,0,25,32.43,-12.305,-33.26,3,0,0.0,-9.048
WARPS v1.8,ALL,0.5,0.1,0.5,4,37,12,0,25,32.43,-12.305,-33.26,3,0,0.0,-9.048
WARPS v1.8,ALL,0.5,0.1,0.55,1,189,88,5,96,47.83,-6.364,-3.46,18,7,38.89,-9.048
WARPS v1.8,ALL,0.5,0.1,0.55,2,189,88,5,96,47.83,-6.364,-3.46,18,7,38.89,-9.048
WARPS v1.8,ALL,0.5,0.1,0.55,3,37,12,0,25,32.43,-12.305,-33.26,3,0,0.0,-9.048
WARPS v1.8,ALL,0.5,0.1,0.55,4,37,12,0,25,32.43,-12.305,-33.26,3,0,0.0,-9.048
WARPS v1.8,ALL,0.5,0.1,0.6,1,164,77,3,84,47.83,-7.264,-4.51,18,10,55.56,-9.048
WARPS v1.8,ALL,0.5,0.1,0.6,2,164,77,3,84,47.83,-7.264,-4.51,18,10,55.56,-9.048
WARPS v1.8,ALL,0.5,0.1,0.6,3,35,11,0,24,31.43,-12.505,-35.73,3,1,33.33,-9.048
WARPS v1.8,ALL,0.5,0.1,0.6,4,35,11,0,24,31.43,-12.505,-35.73,3,1,33.33,-9.048
